hourly_data_time,hourly_data_precip_intensity,hourly_data_precip_probability,hourly_data_apparent_temperature,hourly_data_wind_speed,hourly_data_cloud_cover,hourly_data_uv_index,hourly_data_visibility
2017-01-01 00:00:00,0.0,0.0,39.72,7.03,0.75,0.0,6.216
2017-01-01 01:00:00,0.0,0.0,39.79,3.84,0.75,0.0,5.0489999999999995
2017-01-01 02:00:00,0.0,0.0,38.21,5.91,0.75,0.0,6.216
2017-01-01 03:00:00,0.0,0.0,37.28,7.53,0.75,0.0,6.216
2017-01-01 04:00:00,0.0,0.0,35.74,6.47,0.75,0.0,6.216
2017-01-01 05:00:00,0.0,0.0,32.91,7.53,0.75,0.0,6.216
2017-01-01 06:00:00,0.0,0.0,31.69,7.03,0.58,0.0,6.216
2017-01-01 07:00:00,0.0,0.0,30.4,7.53,0.19,0.0,6.216
2017-01-01 08:00:00,0.0,0.0,30.69,7.6,0.19,0.0,6.216
2017-01-01 09:00:00,0.0,0.0,32.24,8.16,0.49,0.0,6.216
2017-01-01 10:00:00,0.0,0.0,32.57,8.16,0.19,0.0,6.216
2017-01-01 11:00:00,0.0,0.0,34.28,9.21,0.32,0.0,6.216
2017-01-01 12:00:00,0.0,0.0,32.95,12.51,0.44,0.0,6.216
2017-01-01 13:00:00,0.0,0.0,34.87,13.51,0.44,0.0,6.216
2017-01-01 14:00:00,0.0,0.0,35.24,12.39,0.32,0.0,6.216
2017-01-01 15:00:00,0.0,0.0,36.29,9.64,0.44,0.0,6.216
2017-01-01 16:00:00,0.0,0.0,36.72,8.66,0.6,0.0,6.216
2017-01-01 17:00:00,0.0,0.0,35.24,12.39,0.75,0.0,6.216
2017-01-01 18:00:00,0.0,0.0,34.44,8.88,0.75,0.0,6.216
2017-01-01 19:00:00,0.0,0.0,33.57,10.88,0.6,0.0,6.216
2017-01-01 20:00:00,0.0,0.0,33.85,10.2,0.75,0.0,6.216
2017-01-01 21:00:00,0.0,0.0,36.17,9.15,0.75,0.0,6.216
2017-01-01 22:00:00,0.0,0.0,35.58,11.45,0.75,0.0,6.216
2017-01-01 23:00:00,0.0,0.0,35.42,11.88,0.75,0.0,6.216
2017-01-02 00:00:00,0.0,0.0,35.58,11.45,0.75,0.0,6.216
2017-01-02 01:00:00,0.0,0.0,35.6,11.39,0.75,0.0,6.216
2017-01-02 02:00:00,0.0,0.0,36.47,9.21,0.75,0.0,6.216
2017-01-02 03:00:00,0.0,0.0,34.79,8.16,0.58,0.0,6.216
2017-01-02 04:00:00,0.0,0.0,33.89,5.97,0.58,0.0,6.216
2017-01-02 05:00:00,0.0,0.0,32.16,5.41,0.45,0.0,6.216
2017-01-02 06:00:00,0.0,0.0,31.65,3.68,0.19,0.0,6.216
2017-01-02 07:00:00,0.0,0.0,30.26,3.18,0.19,0.0,6.216
2017-01-02 08:00:00,0.0,0.0,32.77,2.73,0.19,0.0,6.216
2017-01-02 09:00:00,0.0,0.0,30.92,1.08,0.19,0.0,6.216
2017-01-02 10:00:00,0.0,0.0,29.73,3.35,0.19,0.0,6.216
2017-01-02 11:00:00,0.0,0.0,32.2,4.97,0.19,0.0,6.216
2017-01-02 12:00:00,0.0,0.0,34.36,4.92,0.19,0.0,6.216
2017-01-02 13:00:00,0.0,0.0,35.08,7.03,0.19,0.0,6.216
2017-01-02 14:00:00,0.0,0.0,36.02,6.03,0.19,0.0,6.216
2017-01-02 15:00:00,0.0,0.0,35.42,6.47,0.19,0.0,6.216
2017-01-02 16:00:00,0.0,0.0,31.79,5.48,0.19,0.0,6.216
2017-01-02 17:00:00,0.0,0.0,31.79,5.48,0.19,0.0,6.216
2017-01-02 18:00:00,0.0,0.0,30.12,4.92,0.19,0.0,6.216
2017-01-02 19:00:00,0.0,0.0,28.9,6.47,0.19,0.0,6.216
2017-01-02 20:00:00,0.0,0.0,28.01,4.97,0.19,0.0,6.216
2017-01-02 21:00:00,0.0,0.0,27.57,5.48,0.19,0.0,6.216
2017-01-02 22:00:00,0.0,0.0,30.07,4.97,0.19,0.0,6.216
2017-01-02 23:00:00,0.0,0.0,28.16,7.6,0.19,0.0,6.216
2017-01-03 00:00:00,0.0,0.0,28.48,7.1,0.19,0.0,6.216
2017-01-03 01:00:00,0.0,0.0,26.66,6.66,0.19,0.0,6.216
2017-01-03 02:00:00,0.0,0.0,27.02,6.61,0.19,0.0,6.216
2017-01-03 03:00:00,0.0,0.0,27.02,6.61,0.19,0.0,6.216
2017-01-03 04:00:00,0.0,0.0,29.49,6.1,0.45,0.0,6.216
2017-01-03 05:00:00,0.0,0.0,28.64,7.35,0.75,0.0,6.216
2017-01-03 06:00:00,0.0,0.0,30.91,7.23,0.75,0.0,6.216
2017-01-03 07:00:00,0.0,0.0,30.1,8.66,0.75,0.0,6.216
2017-01-03 08:00:00,0.0,0.0,33.13,7.16,0.75,0.0,6.216
2017-01-03 09:00:00,0.0,0.0,33.47,6.61,0.75,0.0,6.216
2017-01-03 10:00:00,0.0,0.0,33.17,7.1,0.75,0.0,6.216
2017-01-03 11:00:00,0.0,0.0,34.52,8.71,0.75,0.0,6.216
2017-01-03 12:00:00,0.0,0.0,34.2,9.4,0.75,0.0,6.216
2017-01-03 13:00:00,0.0,0.0,33.51,11.02,0.75,0.0,6.216
2017-01-03 14:00:00,0.0,0.0,35.72,11.07,0.75,0.0,6.216
2017-01-03 15:00:00,0.0,0.0,35.64,11.27,0.75,0.0,6.216
2017-01-03 16:00:00,0.0,0.0,35.18,12.56,0.75,0.0,6.216
2017-01-03 17:00:00,0.0,0.0,35.95,10.46,0.75,0.0,6.216
2017-01-03 18:00:00,0.0,0.0,35.98,10.39,0.75,0.0,6.216
2017-01-03 19:00:00,0.0,0.0,36.37,9.46,0.75,0.0,6.216
2017-01-03 20:00:00,0.0,0.0,35.38,12.0,0.75,0.0,6.216
2017-01-03 21:00:00,0.0,0.0,35.79,10.88,0.75,0.0,6.216
2017-01-03 22:00:00,0.0,0.0,36.11,10.08,0.75,0.0,6.216
2017-01-03 23:00:00,0.0,0.0,35.41,11.0,0.75,0.0,6.216
2017-01-04 00:00:00,0.0,0.0,35.73,10.2,0.75,0.0,5.337999999999999
2017-01-04 01:00:00,0.0,0.0,35.73,10.2,0.87,0.0,5.337999999999999
2017-01-04 02:00:00,0.0,0.0,36.5,9.15,0.75,0.0,6.216
2017-01-04 03:00:00,0.0,0.0,35.67,11.19,0.75,0.0,6.216
2017-01-04 04:00:00,0.0,0.0,36.26,9.7,0.75,0.0,6.216
2017-01-04 05:00:00,0.0,0.0,36.5,9.15,0.75,0.0,6.216
2017-01-04 06:00:00,0.0,0.0,36.22,9.8,0.75,0.0,6.216
2017-01-04 07:00:00,0.0,0.0,36.4,8.66,0.75,0.0,6.216
2017-01-04 08:00:00,0.0,0.0,36.29,7.46,0.75,0.0,5.337999999999999
2017-01-04 09:00:00,0.0,0.0,36.4,8.66,0.87,0.0,3.8819999999999997
2017-01-04 10:00:00,0.0,0.0,36.29,9.64,0.87,0.0,3.8819999999999997
2017-01-04 11:00:00,0.0,0.0,37.58,6.97,0.87,0.0,1.9709999999999999
2017-01-04 12:00:00,0.0,0.0,39.26,6.47,0.87,0.0,1.7180000000000002
2017-01-04 13:00:00,0.0,0.0,40.36,5.41,0.87,0.0,4.466
2017-01-04 14:00:00,0.0,0.0,40.36,5.91,0.75,0.0,6.216
2017-01-04 15:00:00,0.0,0.0,41.01,4.92,0.75,0.0,5.557
2017-01-04 16:00:00,0.0,0.0,41.44,4.35,0.75,0.0,5.8839999999999995
2017-01-04 17:00:00,0.0,0.0,42.02,2.18,0.75,0.0,6.216
2017-01-04 18:00:00,0.0,0.0,38.24,3.35,0.6,0.0,6.216
2017-01-04 19:00:00,0.0,0.0,36.61,1.62,0.6,0.0,6.216
2017-01-04 20:00:00,0.0,0.0,36.61,1.13,0.6,0.0,6.216
2017-01-04 21:00:00,0.0,0.0,34.8,1.13,0.49,0.0,6.216
2017-01-04 22:00:00,0.0,0.0,36.34,1.13,0.6,0.0,6.216
2017-01-04 23:00:00,0.0,0.0,36.34,1.58,0.75,0.0,6.216
2017-01-05 00:00:00,0.0,0.0,38.15,1.15,0.75,0.0,6.216
2017-01-05 01:00:00,0.0,0.0,38.15,0.0,0.88,0.0,6.216
2017-01-05 02:00:00,0.0,0.0,38.15,0.0,0.88,0.0,6.216
2017-01-05 03:00:00,0.0,0.0,35.33,3.84,0.6,0.0,6.216
2017-01-05 04:00:00,0.0,0.0,37.93,3.35,0.49,0.0,6.216
2017-01-05 05:00:00,0.0,0.0,38.15,1.0,0.62,0.0,6.216
2017-01-05 06:00:00,0.0,0.0,39.97,1.41,0.62,0.0,6.216
2017-01-05 07:00:00,0.0,0.0,39.97,2.55,0.62,0.0,6.216
2017-01-05 08:00:00,0.0,0.0,38.15,1.06,0.49,0.0,6.216
2017-01-05 09:00:00,0.0,0.0,37.93,3.35,0.49,0.0,6.216
2017-01-05 10:00:00,0.0,0.0,39.97,2.92,0.75,0.0,6.216
2017-01-05 11:00:00,0.0,0.0,43.55,2.92,0.75,0.0,6.216
2017-01-05 12:00:00,0.0,0.0,42.91,4.5,0.75,0.0,6.216
2017-01-05 13:00:00,0.0,0.0,43.62,3.84,0.75,0.0,6.216
2017-01-05 14:00:00,0.0,0.0,43.75,4.92,0.75,0.0,6.216
2017-01-05 15:00:00,0.0,0.0,44.29,4.17,0.75,0.0,6.216
2017-01-05 16:00:00,0.0,0.0,43.1,5.97,0.75,0.0,6.216
2017-01-05 17:00:00,0.0,0.0,43.36,4.16,0.75,0.0,6.216
2017-01-05 18:00:00,0.0,0.0,43.26,4.29,0.75,0.0,6.216
2017-01-05 19:00:00,0.0,0.0,43.42,5.43,0.75,0.0,6.216
2017-01-05 20:00:00,0.0,0.0,44.35,5.87,0.75,0.0,6.216
2017-01-05 21:00:00,0.0,0.0,47.16,1.38,0.75,0.0,6.216
2017-01-05 22:00:00,0.0,0.0,47.16,2.73,0.75,0.0,6.216
2017-01-05 23:00:00,0.0,0.0,46.06,4.99,0.75,0.0,6.216
2017-01-06 00:00:00,0.0,0.0,45.26,4.9,0.75,0.0,5.557
2017-01-06 01:00:00,0.0,0.0,45.21,4.97,0.75,0.0,6.216
2017-01-06 02:00:00,0.0,0.0,44.29,6.59,0.75,0.0,6.216
2017-01-06 03:00:00,0.0,0.0,44.7,10.94,0.75,0.0,6.216
2017-01-06 04:00:00,0.0,0.0,44.32,12.19,0.75,0.0,6.216
2017-01-06 05:00:00,0.0,0.0,44.94,10.2,0.87,0.0,6.216
2017-01-06 06:00:00,0.0,0.0,45.09,9.94,0.75,0.0,6.216
2017-01-06 07:00:00,0.0,0.0,50.16,10.95,0.75,0.0,6.216
2017-01-06 08:00:00,0.0,0.0,50.74,9.6,0.75,0.0,6.216
2017-01-06 09:00:00,0.0,0.0,51.01,10.67,0.88,0.0,6.216
2017-01-06 10:00:00,0.0,0.0,51.01,7.94,0.88,0.0,6.216
2017-01-06 11:00:00,0.0,0.0,52.54,8.86,0.75,0.0,6.216
2017-01-06 12:00:00,0.0,0.0,52.81,10.68,0.75,0.0,6.216
2017-01-06 13:00:00,0.0,0.0,54.61,11.46,0.75,0.0,6.216
2017-01-06 14:00:00,0.0,0.0,54.61,8.93,0.75,0.0,5.8839999999999995
2017-01-06 15:00:00,0.0,0.0,52.81,10.18,0.75,0.0,4.172
2017-01-06 16:00:00,0.0,0.0,54.61,6.17,0.75,0.0,4.757
2017-01-06 17:00:00,0.0,0.0,54.16,9.59,0.75,0.0,5.632999999999999
2017-01-06 18:00:00,0.0,0.0,52.81,8.97,0.75,0.0,6.216
2017-01-06 19:00:00,0.0,0.0,52.81,7.9,0.75,0.0,6.216
2017-01-06 20:00:00,0.0,0.0,52.81,7.56,0.75,0.0,6.216
2017-01-06 21:00:00,0.0,0.0,52.81,6.03,0.75,0.0,6.216
2017-01-06 22:00:00,0.0,0.0,52.81,7.65,0.75,0.0,5.557
2017-01-06 23:00:00,0.0,0.0,51.01,5.61,0.75,0.0,4.897
2017-01-07 00:00:00,0.0,0.0,51.01,5.68,0.75,0.0,6.216
2017-01-07 01:00:00,0.0,0.0,51.01,5.61,0.75,0.0,6.216
2017-01-07 02:00:00,0.0,0.0,51.01,6.16,0.75,0.0,6.216
2017-01-07 03:00:00,0.0,0.0,51.01,5.09,0.75,0.0,6.216
2017-01-07 04:00:00,0.0,0.0,51.01,4.48,0.75,0.0,6.216
2017-01-07 05:00:00,0.0,0.0,50.74,3.42,0.75,0.0,6.216
2017-01-07 06:00:00,0.0,0.0,48.95,2.35,0.75,0.0,6.216
2017-01-07 07:00:00,0.0,0.0,48.31,3.48,0.75,0.0,6.216
2017-01-07 08:00:00,0.0,0.0,46.85,5.68,0.75,0.0,6.216
2017-01-07 09:00:00,0.0,0.0,48.64,3.1,0.75,0.0,6.216
2017-01-07 10:00:00,0.0,0.0,50.16,3.48,0.75,0.0,6.216
2017-01-07 11:00:00,0.0,0.0,51.01,3.69,0.75,0.0,6.216
2017-01-07 12:00:00,0.0,0.0,52.81,2.96,0.75,0.0,6.216
2017-01-07 13:00:00,0.0,0.0,52.81,3.92,0.75,0.0,6.216
2017-01-07 14:00:00,0.0,0.0,52.81,3.92,0.75,0.0,6.216
2017-01-07 15:00:00,0.0,0.0,52.81,1.06,0.75,0.0,6.216
2017-01-07 16:00:00,0.0,0.0,51.01,0.0,0.75,0.0,6.216
2017-01-07 17:00:00,0.0,0.0,51.01,0.81,0.75,0.0,6.216
2017-01-07 18:00:00,0.0,0.0,50.16,1.62,0.75,0.0,6.216
2017-01-07 19:00:00,0.0,0.0,49.22,2.5,0.75,0.0,6.216
2017-01-07 20:00:00,0.0,0.0,48.22,3.31,0.75,0.0,6.216
2017-01-07 21:00:00,0.0,0.0,47.94,4.04,0.75,0.0,6.216
2017-01-07 22:00:00,0.0,0.0,48.4,3.1,0.75,0.0,6.216
2017-01-07 23:00:00,0.0,0.0,47.48,4.25,0.75,0.0,6.216
2017-01-08 00:00:00,0.0,0.0,47.9,3.69,0.75,0.0,3.655
2017-01-08 01:00:00,0.0,0.0,44.77,5.17,0.75,0.0,5.3020000000000005
2017-01-08 02:00:00,0.0,0.0,45.45,4.61,0.75,0.0,4.641
2017-01-08 03:00:00,0.0,0.0,44.54,6.1,0.75,0.0,5.3020000000000005
2017-01-08 04:00:00,0.0,0.0,44.53,5.56,0.75,0.0,5.3020000000000005
2017-01-08 05:00:00,0.0,0.0,45.37,4.29,0.75,0.0,5.632999999999999
2017-01-08 06:00:00,0.0,0.0,47.16,2.92,0.75,0.0,4.237
2017-01-08 07:00:00,0.0,0.0,44.35,5.88,0.75,0.0,5.632999999999999
2017-01-08 08:00:00,0.0,0.0,43.91,6.71,0.75,0.0,6.216
2017-01-08 09:00:00,0.0,0.0,48.4,3.1,0.75,0.0,6.216
2017-01-08 10:00:00,0.0,0.0,50.74,2.5,0.75,0.0,6.216
2017-01-08 11:00:00,0.0,0.0,50.74,3.69,0.75,0.0,6.216
2017-01-08 12:00:00,0.0,0.0,51.01,5.72,0.75,0.0,6.216
2017-01-08 13:00:00,0.0,0.0,52.17,6.41,0.75,0.0,6.216
2017-01-08 14:00:00,0.0,0.0,52.17,4.61,0.75,0.0,6.216
2017-01-08 15:00:00,0.0,0.0,52.81,6.71,0.75,0.0,6.216
2017-01-08 16:00:00,0.0,0.0,52.54,8.14,0.75,0.0,6.216
2017-01-08 17:00:00,0.0,0.0,52.17,4.61,0.75,0.0,6.216
2017-01-08 18:00:00,0.0,0.0,51.16,4.29,0.75,0.0,6.216
2017-01-08 19:00:00,0.0,0.0,50.74,4.89,0.75,0.0,6.216
2017-01-08 20:00:00,0.0,0.0,52.17,7.35,0.75,0.0,6.216
2017-01-08 21:00:00,0.0,0.0,51.01,7.82,0.75,0.0,6.216
2017-01-08 22:00:00,0.0,0.0,50.74,12.57,0.75,0.0,6.216
2017-01-08 23:00:00,0.0,0.0,50.74,11.22,0.75,0.0,6.216
2017-01-09 00:00:00,0.0,0.0,44.14,13.06,0.75,0.0,6.216
2017-01-09 01:00:00,0.0,0.0,43.84,14.21,0.75,0.0,6.216
2017-01-09 02:00:00,0.0,0.0,50.16,13.08,0.75,0.0,6.216
2017-01-09 03:00:00,0.0,0.0,43.23,16.82,0.75,0.0,6.216
2017-01-09 04:00:00,0.0,0.0,43.23,16.82,0.75,0.0,6.216
2017-01-09 05:00:00,0.0,0.0,44.06,13.37,0.75,0.0,6.216
2017-01-09 06:00:00,0.0,0.0,42.72,19.27,0.75,0.0,6.216
2017-01-09 07:00:00,0.0,0.0,39.1,14.69,0.75,0.0,6.216
2017-01-09 08:00:00,0.0,0.0,38.36,10.02,0.75,0.0,6.216
2017-01-09 09:00:00,0.0,0.0,38.93,8.67,0.75,0.0,6.216
2017-01-09 10:00:00,0.0,0.0,38.11,10.67,0.75,0.0,6.216
2017-01-09 11:00:00,0.0,0.0,36.6,15.43,0.58,0.0,6.216
2017-01-09 12:00:00,0.0,0.0,39.24,14.2,0.58,0.0,6.216
2017-01-09 13:00:00,0.0,0.0,39.19,14.36,0.19,0.0,6.216
2017-01-09 14:00:00,0.0,0.0,39.24,14.2,0.32,0.0,6.216
2017-01-09 15:00:00,0.0,0.0,39.56,12.0,0.58,0.0,5.337999999999999
2017-01-09 16:00:00,0.0,0.0,37.11,12.57,0.58,0.0,6.216
2017-01-09 17:00:00,0.0,0.0,37.35,12.91,0.75,0.0,6.216
2017-01-09 18:00:00,0.0,0.0,36.82,12.07,0.75,0.0,6.216
2017-01-09 19:00:00,0.0,0.0,34.51,14.69,0.75,0.0,6.216
2017-01-09 20:00:00,0.0,0.0,34.14,14.79,0.44,0.0,6.216
2017-01-09 21:00:00,0.0,0.0,34.03,16.36,0.58,0.0,6.216
2017-01-09 22:00:00,0.0,0.0,33.88,16.92,0.58,0.0,6.216
2017-01-09 23:00:00,0.0,0.0,33.18,19.75,0.58,0.0,6.216
2017-01-10 00:00:00,0.0,0.0,33.61,17.98,0.44,0.0,6.216
2017-01-10 01:00:00,0.0,0.0,33.47,18.56,0.3,0.0,6.216
2017-01-10 02:00:00,0.0,0.0,33.75,17.42,0.45,0.0,6.216
2017-01-10 03:00:00,0.0,0.0,36.27,15.39,0.75,0.0,6.216
2017-01-10 04:00:00,0.0,0.0,36.47,14.69,0.75,0.0,6.216
2017-01-10 05:00:00,0.0,0.0,34.36,15.2,0.6,0.0,6.216
2017-01-10 06:00:00,0.0,0.0,36.83,14.63,0.75,0.0,6.216
2017-01-10 07:00:00,0.0,0.0,36.65,15.25,0.75,0.0,6.216
2017-01-10 08:00:00,0.0,0.0,39.07,14.79,0.75,0.0,6.216
2017-01-10 09:00:00,0.0,0.0,38.78,15.91,0.75,0.0,4.757
2017-01-10 10:00:00,0.0,0.0,41.57,14.12,0.87,0.0,6.216
2017-01-10 11:00:00,0.0,0.0,41.88,13.0,0.87,0.0,3.807
2017-01-10 12:00:00,0.0,0.0,44.16,13.01,0.87,0.0,1.953
2017-01-10 13:00:00,0.0,0.0,51.01,16.19,0.75,0.0,6.216
2017-01-10 14:00:00,0.0,0.0,51.01,16.42,0.75,0.0,6.216
2017-01-10 15:00:00,0.0,0.0,51.01,15.12,0.75,0.0,6.216
2017-01-10 16:00:00,0.0,0.0,51.01,13.25,0.75,0.0,6.216
2017-01-10 17:00:00,0.0,0.0,43.7,14.79,0.75,0.0,6.216
2017-01-10 18:00:00,0.0,0.0,40.95,16.61,0.19,0.0,6.216
2017-01-10 19:00:00,0.0,0.0,41.34,14.99,0.45,0.0,6.216
2017-01-10 20:00:00,0.0,0.0,43.26,16.68,0.75,0.0,6.216
2017-01-10 21:00:00,0.0,0.0,44.06,13.37,0.75,0.0,5.337999999999999
2017-01-10 22:00:00,0.0,0.0,52.81,15.42,0.87,0.0,3.765
2017-01-10 23:00:00,0.0,0.0,52.81,16.55,0.75,0.0,6.216
2017-01-11 00:00:00,0.0,0.0,52.54,21.65,0.75,0.0,6.216
2017-01-11 01:00:00,0.0,0.0,52.81,24.44,0.75,0.0,5.0489999999999995
2017-01-11 02:00:00,0.0,0.0,52.81,23.71,0.75,0.0,6.216
2017-01-11 03:00:00,0.0,0.0,51.01,25.56,0.75,0.0,6.216
2017-01-11 04:00:00,0.0,0.0,43.06,17.61,0.75,0.0,6.216
2017-01-11 05:00:00,0.0,0.0,40.08,20.68,0.75,0.0,6.216
2017-01-11 06:00:00,0.0,0.0,39.76,20.53,0.75,0.0,6.216
2017-01-11 07:00:00,0.0,0.0,37.02,24.24,0.75,0.0,6.216
2017-01-11 08:00:00,0.0,0.0,35.37,20.53,0.6,0.0,6.216
2017-01-11 09:00:00,0.0,0.0,35.15,21.59,0.75,0.0,6.216
2017-01-11 10:00:00,0.0,0.0,35.97,17.91,0.75,0.0,6.216
2017-01-11 11:00:00,0.0,0.0,35.11,21.78,0.6,0.0,6.216
2017-01-11 12:00:00,0.0,0.0,37.54,19.73,0.6,0.0,6.216
2017-01-11 13:00:00,0.0,0.0,38.37,17.61,0.58,0.0,6.216
2017-01-11 14:00:00,0.0,0.0,38.06,18.95,0.75,0.0,6.216
2017-01-11 15:00:00,0.0,0.0,35.65,19.24,0.44,0.0,6.216
2017-01-11 16:00:00,0.0,0.0,36.45,15.99,0.58,0.0,6.216
2017-01-11 17:00:00,0.0,0.0,34.2,15.76,0.58,0.0,6.216
2017-01-11 18:00:00,0.0,0.0,32.03,15.35,0.19,0.0,6.216
2017-01-11 19:00:00,0.0,0.0,31.6,16.86,0.3,0.0,6.216
2017-01-11 20:00:00,0.0,0.0,32.16,14.91,0.75,0.0,6.216
2017-01-11 21:00:00,0.0,0.0,32.41,14.12,0.75,0.0,6.216
2017-01-11 22:00:00,0.0,0.0,34.22,15.69,0.75,0.0,6.216
2017-01-11 23:00:00,0.0,0.0,32.27,14.56,0.75,0.0,6.216
2017-01-12 00:00:00,0.0,0.0,33.87,15.69,0.75,0.0,6.216
2017-01-12 01:00:00,0.0,0.0,32.1,15.12,0.75,0.0,6.216
2017-01-12 02:00:00,0.0,0.0,32.5,13.85,0.75,0.0,6.216
2017-01-12 03:00:00,0.0,0.0,33.24,11.72,0.75,0.0,6.216
2017-01-12 04:00:00,0.0,0.0,33.47,11.13,0.75,0.0,6.216
2017-01-12 05:00:00,0.0,0.0,30.99,11.64,0.75,0.0,6.216
2017-01-12 06:00:00,0.0,0.0,31.64,10.08,0.75,0.0,6.216
2017-01-12 07:00:00,0.0,0.0,31.64,10.08,0.75,0.0,6.216
2017-01-12 08:00:00,0.0,0.0,32.01,9.27,0.75,0.0,6.216
2017-01-12 09:00:00,0.0,0.0,29.79,9.27,0.75,0.0,6.216
2017-01-12 10:00:00,0.0,0.0,28.69,11.72,0.75,0.0,6.216
2017-01-12 11:00:00,0.0,0.0,29.02,10.95,0.75,0.0,6.216
2017-01-12 12:00:00,0.0,0.0,28.56,12.06,0.75,0.0,6.216
2017-01-12 13:00:00,0.0,0.0,30.45,13.06,0.75,0.0,6.216
2017-01-12 14:00:00,0.0,0.0,29.92,14.63,0.75,0.0,6.216
2017-01-12 15:00:00,0.0,0.0,28.67,12.62,0.3,0.0,6.216
2017-01-12 16:00:00,0.0,0.0,27.9,12.62,0.3,0.0,6.216
2017-01-12 17:00:00,0.0,0.0,26.56,12.0,0.32,0.0,6.216
2017-01-12 18:00:00,0.0,0.0,25.64,14.36,0.32,0.0,6.216
2017-01-12 19:00:00,0.0,0.0,23.56,15.87,0.49,0.0,6.216
2017-01-12 20:00:00,0.0,0.0,24.72,18.48,0.6,0.0,6.216
2017-01-12 21:00:00,0.0,0.0,25.4,17.03,0.75,0.0,6.216
2017-01-12 22:00:00,0.0,0.0,27.5,14.12,0.75,0.0,6.216
2017-01-12 23:00:00,0.0,0.0,26.79,12.95,0.75,0.0,6.216
2017-01-13 00:00:00,0.0,0.0,30.04,5.66,0.75,0.0,6.216
2017-01-13 01:00:00,0.0,0.0,25.21,11.02,0.58,0.0,6.216
2017-01-13 02:00:00,0.0,0.0,24.17,13.51,0.45,0.0,4.757
2017-01-13 03:00:00,0.0,0.0,24.01,13.55,0.3,0.0,6.216
2017-01-13 04:00:00,0.0,0.0,25.13,15.25,0.3,0.0,6.216
2017-01-13 05:00:00,0.0,0.0,24.44,14.56,0.19,0.0,6.216
2017-01-13 06:00:00,0.0,0.0,24.44,14.56,0.19,0.0,6.216
2017-01-13 07:00:00,0.0,0.0,24.24,15.12,0.15,0.0,6.216
2017-01-13 08:00:00,0.0,0.0,24.46,14.5,0.15,0.0,6.216
2017-01-13 09:00:00,0.0,0.0,24.62,14.06,0.19,0.0,6.216
2017-01-13 10:00:00,0.0,0.0,26.13,14.12,0.19,0.0,6.216
2017-01-13 11:00:00,0.0,0.0,26.18,15.06,0.19,0.0,6.216
2017-01-13 12:00:00,0.0,0.0,27.8,15.12,0.75,0.0,6.216
2017-01-13 13:00:00,0.0,0.0,30.0,12.78,0.75,0.0,6.216
2017-01-13 14:00:00,0.0,0.0,30.69,12.51,0.75,0.0,6.216
2017-01-13 15:00:00,0.0,0.0,30.47,12.45,0.44,0.0,6.216
2017-01-13 16:00:00,0.0,0.0,29.16,10.95,0.44,0.0,6.216
2017-01-13 17:00:00,0.0,0.0,28.73,8.66,0.58,0.0,6.216
2017-01-13 18:00:00,0.0,0.0,28.96,9.35,0.58,0.0,6.216
2017-01-13 19:00:00,0.0,0.0,28.03,11.39,0.44,0.0,6.216
2017-01-13 20:00:00,0.0,0.0,27.4,10.88,0.32,0.0,6.216
2017-01-13 21:00:00,0.0,0.0,27.64,10.88,0.32,0.0,6.216
2017-01-13 22:00:00,0.0,0.0,27.36,13.06,0.19,0.0,6.216
2017-01-13 23:00:00,0.0,0.0,26.89,13.06,0.19,0.0,6.216
2017-01-14 00:00:00,0.0,0.0,29.97,11.0,0.45,0.0,6.216
2017-01-14 01:00:00,0.0,0.0,29.06,11.95,0.45,0.0,6.216
2017-01-14 02:00:00,0.0,0.0,30.69,10.75,0.58,0.0,6.216
2017-01-14 03:00:00,0.0,0.0,30.34,11.6,0.3,0.0,6.216
2017-01-14 04:00:00,0.0,0.0,29.09,12.51,0.3,0.0,6.216
2017-01-14 05:00:00,0.0,0.0,30.2,11.95,0.3,0.0,6.216
2017-01-14 06:00:00,0.0,0.0,28.59,10.7,0.3,0.0,6.216
2017-01-14 07:00:00,0.0,0.0,30.28,13.44,0.32,0.0,6.216
2017-01-14 08:00:00,0.0,0.0,29.88,12.39,0.58,0.0,6.216
2017-01-14 09:00:00,0.0,0.0,32.62,11.88,0.75,0.0,6.216
2017-01-14 10:00:00,0.0,0.0,33.63,11.95,0.75,0.0,6.216
2017-01-14 11:00:00,0.0,0.0,35.73,11.51,0.75,0.0,6.216
2017-01-14 12:00:00,0.0,0.0,37.13,13.55,0.75,0.0,6.216
2017-01-14 13:00:00,0.0,0.0,37.93,13.06,0.75,0.0,6.216
2017-01-14 14:00:00,0.0,0.0,40.02,11.51,0.75,0.0,6.216
2017-01-14 15:00:00,0.0,0.0,39.86,12.0,0.75,0.0,6.216
2017-01-14 16:00:00,0.0,0.0,38.62,9.9,0.75,0.0,6.216
2017-01-14 17:00:00,0.0,0.0,38.9,9.21,0.75,0.0,6.216
2017-01-14 18:00:00,0.0,0.0,38.71,9.21,0.75,0.0,6.216
2017-01-14 19:00:00,0.0,0.0,37.58,9.7,0.75,0.0,6.216
2017-01-14 20:00:00,0.0,0.0,36.76,9.7,0.75,0.0,6.216
2017-01-14 21:00:00,0.0,0.0,34.84,10.7,0.75,0.0,6.216
2017-01-14 22:00:00,0.0,0.0,36.94,9.8,0.75,0.0,6.216
2017-01-14 23:00:00,0.0,0.0,36.83,10.08,0.75,0.0,6.216
2017-01-15 00:00:00,0.0,0.0,34.1,16.1,0.75,0.0,6.216
